Timestamp,Symbol,Price,Volume,Source
2025-03-24 14:46:24.906000,ETHUSDT,2085.49,0.0027,binance
2025-03-24 14:46:24.906000,ETHUSDT,2085.49,0.003,binance
2025-03-24 14:46:24.906000,ETHUSDT,2085.49,0.003,binance
2025-03-24 14:46:24.906000,ETHUSDT,2085.49,0.0013,binance
2025-03-24 14:46:24.932000,ETHUSDT,2085.5,0.0336,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.49,0.003,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.49,0.0024,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.49,0.003,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.49,0.0024,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.48,0.0025,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.44,0.005,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.36,0.0125,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.31,0.003,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.3,0.0024,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.3,0.0026,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.3,0.0028,binance
2025-03-24 14:46:25.117000,ETHUSDT,2085.3,0.0028,binance
2025-03-24 14:46:25.368000,ETHUSDT,2085.3,0.007,binance
2025-03-24 14:46:25.418000,ETHUSDT,2085.29,0.2398,binance
2025-03-24 14:46:25.587000,ETHUSDT,2085.29,0.0034,binance
2025-03-24 14:46:25.817000,ETHUSDT,2085.3,0.023,binance
2025-03-24 14:46:26.396000,ETHUSDT,2085.29,0.0106,binance
2025-03-24 14:46:27.065000,ETHUSDT,2085.29,0.005,binance
2025-03-24 14:46:27.065000,ETHUSDT,2085.29,0.395,binance
2025-03-24 14:46:27.150000,ETHUSDT,2085.29,0.2398,binance
2025-03-24 14:46:27.453000,ETHUSDT,2085.3,0.0175,binance
2025-03-24 14:46:27.457000,ETHUSDT,2085.3,0.0318,binance
2025-03-24 14:46:27.462000,ETHUSDT,2085.3,0.0521,binance
2025-03-24 14:46:27.462000,ETHUSDT,2085.3,0.0027,binance
2025-03-24 14:46:27.462000,ETHUSDT,2085.3,0.1183,binance
2025-03-24 14:46:27.464000,ETHUSDT,2085.29,0.093,binance
2025-03-24 14:46:27.464000,ETHUSDT,2085.29,0.0026,binance
2025-03-24 14:46:27.464000,ETHUSDT,2085.29,0.1006,binance
2025-03-24 14:46:27.464000,ETHUSDT,2085.29,0.0436,binance
2025-03-24 14:46:27.467000,ETHUSDT,2085.3,0.0088,binance
2025-03-24 14:46:27.482000,ETHUSDT,2085.3,0.3061,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.2479,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.0026,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.0029,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.003,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.003,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.0024,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.6266,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.003,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.3,0.0024,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.31,0.0026,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.32,0.0026,binance
2025-03-24 14:46:28.206000,ETHUSDT,2085.33,0.0002,binance
2025-03-24 14:46:28.208000,ETHUSDT,2085.33,0.0024,binance
2025-03-24 14:46:28.208000,ETHUSDT,2085.33,0.003,binance
2025-03-24 14:46:28.208000,ETHUSDT,2085.33,0.0024,binance
2025-03-24 14:46:28.208000,ETHUSDT,2085.33,0.003,binance
2025-03-24 14:46:28.208000,ETHUSDT,2085.33,0.0024,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.34,0.0026,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.34,0.0025,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.35,0.0026,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.36,0.0026,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.37,0.0026,binance
2025-03-24 14:46:28.209000,ETHUSDT,2085.37,0.0026,binance
